"query_name","source_taxon_name","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","consumer","reported_consumer","resource_name","resource_species","species_level","self_link","resource_key_all"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:3BS7V","Euchaeta marina","Eukaryota | Animalia | Arthropoda | Crustacea | Copepoda | Neocopepoda | Gymnoplea | Euchaetidae | Euchaeta | Euchaeta marina","Abudefduf saxatilis","Abudefduf saxatilis","Euchaeta marina","Euchaeta marina",TRUE,FALSE,"euchaeta marina"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","WD:Q2186377","Eudoxoides spiralis","Biota | Eukaryota | Amorphea | Obazoa | Opisthokonta | Holozoa | Filozoa | Apoikozoa | Animalia | Eumetazoa | Radiata | Cnidaria | Medusozoa | Hydrozoa | Hydroidolina | Siphonophorae | Diphyidae | Eudoxoides | Eudoxoides spiralis","Abudefduf saxatilis","Abudefduf saxatilis","Eudoxoides spiralis","Eudoxoides spiralis",TRUE,FALSE,"eudoxoides spiralis"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","GBIF:5198249","Eunice mutilata","Animalia | Annelida | Polychaeta | Eunicida | Eunicidae | Eunice | Eunice mutilata","Abudefduf saxatilis","Abudefduf saxatilis","Eunice mutilata","Eunice mutilata",TRUE,FALSE,"eunice mutilata"
"Abudefduf saxatilis","Abudefduf saxatilis","preysOn","EOL:11735","Eunotia","Life | Cellular Organisms | Eukaryota | SAR (Stramenopiles, Alveolates, Rhizaria) | Stramenopiles | Ochrophyta | Bacillariophyta | Bacillariophyceae | Eunotiophycidae | Eunotiales | Eunotiaceae | Eunotia","Abudefduf saxatilis","Abudefduf saxatilis","Eunotia",,FALSE,FALSE,"eunotia"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:NPR4K","Eunotia pseudopectinalis","Eukaryota | Chromista | Harosa | Heterokonta | Ochrophyta | Bacillariophyceae | Bacillariophycidae | Eunotiophycanae | Eunotiales | Eunotiaceae | Eunotia | Eunotia pseudopectinalis","Abudefduf saxatilis","Abudefduf saxatilis","Eunotia pseudopectinalis","Eunotia pseudopectinalis",TRUE,FALSE,"eunotia pseudopectinalis"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:6HF27","Eurydice littoralis","Eukaryota | Animalia | Arthropoda | Crustacea | Malacostraca | Isopoda | Cymothoida | Cymothooidea | Cirolanidae | Eurydice | Eurydice littoralis","Abudefduf saxatilis","Abudefduf saxatilis","Eurydice littoralis","Eurydice littoralis",TRUE,FALSE,"eurydice littoralis"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","FBC:SLB:SpecCode:30097","Euterpina acutifrons","Maxillopoda | Harpacticoida | Euterpinidae | Euterpina | Euterpina acutifrons","Abudefduf saxatilis","Abudefduf saxatilis","Euterpina acutifrons","Euterpina acutifrons",TRUE,FALSE,"euterpina acutifrons"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:3DVF5","Farranula gracilis","Eukaryota | Animalia | Arthropoda | Crustacea | Copepoda | Neocopepoda | Podoplea | Corycaeidae | Farranula | Farranula gracilis","Abudefduf saxatilis","Abudefduf saxatilis","Farranula gracilis","Farranula gracilis",TRUE,FALSE,"farranula gracilis"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:3DXRT","Felimida clenchi","Eukaryota | Animalia | Mollusca | Gastropoda | Heterobranchia | Euthyneura | Ringipleura | Nudipleura | Doridoidei | Chromodoridoidea | Chromodorididae | Chromodoridinae | Felimida | Felimida clenchi","Abudefduf saxatilis","Abudefduf saxatilis","Felimida clenchi","Felimida clenchi",TRUE,FALSE,"felimida clenchi"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","no:match","finfish","","Abudefduf saxatilis","Abudefduf saxatilis","finfish",,FALSE,FALSE,"finfish"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","FBC:SLB:SpecCode:60616","Flaccisagitta enflata","Not assigned | Not assigned | Sagittidae | Flaccisagitta | Flaccisagitta enflata","Abudefduf saxatilis","Abudefduf saxatilis","Flaccisagitta enflata","Flaccisagitta enflata",TRUE,FALSE,"flaccisagitta enflata"
"Abudefduf saxatilis","Abudefduf saxatilis","preysOn","COL:B8VD3","Foraminifera","Eukaryota | Chromista | Harosa | Rhizaria | Foraminifera","Abudefduf saxatilis","Abudefduf saxatilis","Foraminifera",,FALSE,FALSE,"foraminifera"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","EOL:699","Formicidae","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae","Abudefduf saxatilis","Abudefduf saxatilis","Formicidae",,FALSE,FALSE,"formicidae"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:6K288","Fritillaria haplostoma","Eukaryota | Animalia | Chordata | Tunicata | Appendicularia | Copelata | Fritillariidae | Fritillariinae | Fritillaria | Fritillaria haplostoma","Abudefduf saxatilis","Abudefduf saxatilis","Fritillaria haplostoma","Fritillaria haplostoma",TRUE,FALSE,"fritillaria haplostoma"
"Abudefduf saxatilis","Abudefduf saxatilis","preysOn","COL:9J9GM","Gammaridae","Eukaryota | Animalia | Arthropoda | Crustacea | Malacostraca | Amphipoda | Senticaudata | Gammarida | Gammaridira | Gammaroidea | Gammaridae","Abudefduf saxatilis","Abudefduf saxatilis","Gammaridae",,FALSE,FALSE,"gammaridae"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","EOL:2366","Gastropoda","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Spiralia | Mollusca | Gastropoda","Abudefduf saxatilis","Abudefduf saxatilis","Gastropoda",,FALSE,FALSE,"gastropoda"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","WD:Q3175443","Geitodoris pusae","Spiralia | Lophotrochozoa | Mollusca | Gastropoda | Heterobranchia | Opisthobranchia | Nudibranchia | Doridina | Doridoidei | Doridoidea | Discodorididae | Geitodoris | Geitodoris pusae","Abudefduf saxatilis","Abudefduf saxatilis","Geitodoris pusae","Geitodoris pusae",TRUE,FALSE,"geitodoris pusae"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:3GDGH","Glossocephalus milneedwardsi","Eukaryota | Animalia | Arthropoda | Crustacea | Malacostraca | Amphipoda | Hyperiidea | Physocephalata | Physocephalatidira | Platysceloidea | Oxycephalidae | Glossocephalus | Glossocephalus milneedwardsi","Abudefduf saxatilis","Abudefduf saxatilis","Glossocephalus milneedwardsi","Glossocephalus milneedwardsi",TRUE,FALSE,"glossocephalus milneedwardsi"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:636BY","Gracilaria","Eukaryota | Plantae | Rhodophyta | Eurhodophytina | Florideophyceae | Gracilariales | Gracilariaceae | Gracilaria","Abudefduf saxatilis","Abudefduf saxatilis","Gracilaria",,FALSE,FALSE,"gracilaria"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","WD:Q50409956","Gracilaria domingensis","Biota | Eukaryota | Plantae | Biliphyta | Rhodophyta | Eurhodophytina | Florideophyceae | Rhodymeniophycidae | Gracilariales | Gracilariaceae | Gracilaria | Gracilaria domingensis","Abudefduf saxatilis","Abudefduf saxatilis","Gracilaria domingensis","Gracilaria domingensis",TRUE,FALSE,"gracilaria domingensis"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","NCBI:33673","Gracilaria sp.","root | cellular organisms | Eukaryota | Rhodophyta | Florideophyceae | Rhodymeniophycidae | Gracilariales | Gracilariaceae | Gracilaria | unclassified Gracilaria | Gracilaria sp.","Abudefduf saxatilis","Abudefduf saxatilis","Gracilaria sp.",,FALSE,FALSE,"gracilaria sp."
"Abudefduf saxatilis","Abudefduf saxatilis","preysOn","GBIF:1415","Harpacticoida","Animalia | Arthropoda | Copepoda | Harpacticoida","Abudefduf saxatilis","Abudefduf saxatilis","Harpacticoida",,FALSE,FALSE,"harpacticoida"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","WORMS:129831","Hermodice carunculata","Biota | Animalia | Annelida | Polychaeta | Errantia | Amphinomida | Amphinomidae | Amphinominae | Hermodice | Hermodice carunculata","Abudefduf saxatilis","Abudefduf saxatilis","Hermodice carunculata","Hermodice carunculata",TRUE,FALSE,"hermodice carunculata"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","WD:Q2337417","Hexabranchus morsomus","Hexabranchus | Hexabranchus morsomus","Abudefduf saxatilis","Abudefduf saxatilis","Hexabranchus morsomus","Hexabranchus morsomus",TRUE,FALSE,"hexabranchus morsomus"
"Abudefduf saxatilis","Abudefduf saxatilis","preysOn","EOL:2012","Holothuroidea","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Holothuroidea","Abudefduf saxatilis","Abudefduf saxatilis","Holothuroidea",,FALSE,FALSE,"holothuroidea"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:6MKHJ","Hydrozoanthus tunicans","Eukaryota | Animalia | Cnidaria | Anthozoa | Hexacorallia | Zoantharia | Macrocnemina | Hydrozoanthidae | Hydrozoanthus | Hydrozoanthus tunicans","Abudefduf saxatilis","Abudefduf saxatilis","Hydrozoanthus tunicans","Hydrozoanthus tunicans",TRUE,FALSE,"hydrozoanthus tunicans"
"Abudefduf saxatilis","Abudefduf saxatilis","preysOn","EOL:648","Hymenoptera","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera","Abudefduf saxatilis","Abudefduf saxatilis","Hymenoptera",,FALSE,FALSE,"hymenoptera"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","EOL:913570","Hypnea musciformis","Life | Cellular Organisms | Eukaryota | Archaeplastida | Rhodophyta | Florideophyceae | Rhodymeniophycidae | Gigartinales | Hypneaceae | Hypnea | Hypnea musciformis","Abudefduf saxatilis","Abudefduf saxatilis","Hypnea musciformis","Hypnea musciformis",TRUE,FALSE,"hypnea musciformis"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","FBC:FB:SpecCode:3237","Hypoatherina harringtonensis","Actinopterygii | Atheriniformes | Atherinidae | Hypoatherina | Hypoatherina harringtonensis","Abudefduf saxatilis","Abudefduf saxatilis","Hypoatherina harringtonensis","Hypoatherina harringtonensis",TRUE,FALSE,"hypoatherina harringtonensis"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:3NYFR","Hyporhamphus unifasciatus","Eukaryota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Actinopterygii | Actinopteri | Teleostei | Beloniformes | Hemiramphidae | Hemiramphinae | Hyporhamphus | Hyporhamphus unifasciatus","Abudefduf saxatilis","Abudefduf saxatilis","Hyporhamphus unifasciatus","Hyporhamphus unifasciatus",TRUE,FALSE,"hyporhamphus unifasciatus"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","EOL:344","Insecta","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta","Abudefduf saxatilis","Abudefduf saxatilis","Insecta",,FALSE,FALSE,"insecta"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:3Q3JT","Isaurus tuberculatus","Eukaryota | Animalia | Cnidaria | Anthozoa | Hexacorallia | Zoantharia | Brachycnemina | Zoanthidae | Isaurus | Isaurus tuberculatus","Abudefduf saxatilis","Abudefduf saxatilis","Isaurus tuberculatus","Isaurus tuberculatus",TRUE,FALSE,"isaurus tuberculatus"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","EOL:7230","Isopoda","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Isopoda","Abudefduf saxatilis","Abudefduf saxatilis","Isopoda",,FALSE,FALSE,"isopoda"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:3QP49","Jenkinsia lamprotaenia","Eukaryota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Actinopterygii | Actinopteri | Teleostei | Clupeiformes | Spratelloididae | Jenkinsia | Jenkinsia lamprotaenia","Abudefduf saxatilis","Abudefduf saxatilis","Jenkinsia lamprotaenia","Jenkinsia lamprotaenia",TRUE,FALSE,"jenkinsia lamprotaenia"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","FBC:SLB:SpecCode:60589","Krohnitta subtilis","Not assigned | Not assigned | Krohnittidae | Krohnitta | Krohnitta subtilis","Abudefduf saxatilis","Abudefduf saxatilis","Krohnitta subtilis","Krohnitta subtilis",TRUE,FALSE,"krohnitta subtilis"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:6NQ9B","Labidocera acutifrons","Eukaryota | Animalia | Arthropoda | Crustacea | Copepoda | Neocopepoda | Gymnoplea | Pontellidae | Labidocera | Labidocera acutifrons","Abudefduf saxatilis","Abudefduf saxatilis","Labidocera acutifrons","Labidocera acutifrons",TRUE,FALSE,"labidocera acutifrons"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","GBIF:2661140","Laurencia dendroidea","Plantae | Rhodophyta | Florideophyceae | Ceramiales | Rhodomelaceae | Laurencia | Laurencia dendroidea","Abudefduf saxatilis","Abudefduf saxatilis","Laurencia dendroidea","Laurencia dendroidea",TRUE,FALSE,"laurencia dendroidea"
"Abudefduf saxatilis","Abudefduf saxatilis","preysOn","WD:Q42362723","Laurencia obtusa","Biota | Eukaryota | Plantae | Biliphyta | Rhodophyta | Eurhodophytina | Florideophyceae | Rhodymeniophycidae | Ceramiales | Rhodomelaceae | Laurencieae | Laurencia | Laurencia obtusa","Abudefduf saxatilis","Abudefduf saxatilis","Laurencia obtusa","Laurencia obtusa",TRUE,FALSE,"laurencia obtusa"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:PNTG8","Laurencia papillosa","Eukaryota | Plantae | Rhodophyta | Eurhodophytina | Florideophyceae | Ceramiales | Rhodomelaceae | Laurencia | Laurencia papillosa","Abudefduf saxatilis","Abudefduf saxatilis","Laurencia papillosa","Laurencia papillosa",TRUE,FALSE,"laurencia papillosa"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","WD:Q1825929","Lensia subtiloides","Biota | Eukaryota | Amorphea | Obazoa | Opisthokonta | Holozoa | Filozoa | Apoikozoa | Animalia | Eumetazoa | Radiata | Cnidaria | Medusozoa | Hydrozoa | Hydroidolina | Siphonophorae | Diphyidae | Lensia | Lensia subtiloides","Abudefduf saxatilis","Abudefduf saxatilis","Lensia subtiloides","Lensia subtiloides",TRUE,FALSE,"lensia subtiloides"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:6Q2WJ","Lestrigonus bengalensis","Eukaryota | Animalia | Arthropoda | Crustacea | Malacostraca | Amphipoda | Hyperiidea | Physocephalata | Physocephalatidira | Phronimoidea | Lestrigonidae | Lestrigonus | Lestrigonus bengalensis","Abudefduf saxatilis","Abudefduf saxatilis","Lestrigonus bengalensis","Lestrigonus bengalensis",TRUE,FALSE,"lestrigonus bengalensis"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:3VL2R","Lithopoma caelatum","Eukaryota | Animalia | Mollusca | Gastropoda | Vetigastropoda | Trochida | Trochoidea | Turbinidae | Turbininae | Lithopoma | Lithopoma caelatum","Abudefduf saxatilis","Abudefduf saxatilis","Lithopoma caelatum","Lithopoma caelatum",TRUE,FALSE,"lithopoma caelatum"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:3VL2V","Lithopoma tectum","Eukaryota | Animalia | Mollusca | Gastropoda | Vetigastropoda | Trochida | Trochoidea | Turbinidae | Turbininae | Lithopoma | Lithopoma tectum","Abudefduf saxatilis","Abudefduf saxatilis","Lithopoma tectum","Lithopoma tectum",TRUE,FALSE,"lithopoma tectum"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","WD:Q3140082","Lithopoma tuber","Spiralia | Lophotrochozoa | Mollusca | Gastropoda | Prosobranchia | Archaeogastropoda | Turbinidae | Lithopoma | Lithopoma tuber","Abudefduf saxatilis","Abudefduf saxatilis","Lithopoma tuber","Lithopoma tuber",TRUE,FALSE,"lithopoma tuber"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","NCBI:157001","Lobophora variegata","root | cellular organisms | Eukaryota | Sar | Stramenopiles | Ochrophyta | PX clade | Phaeophyceae | Dictyotales | Dictyotaceae | Lobophora | Lobophora variegata","Abudefduf saxatilis","Abudefduf saxatilis","Lobophora variegata","Lobophora variegata",TRUE,FALSE,"lobophora variegata"
"Abudefduf saxatilis","Abudefduf saxatilis","preysOn","COL:7P7VX","Lottia","Eukaryota | Animalia | Mollusca | Gastropoda | Patellogastropoda | Nacellida | Lottioidea | Lottiidae | Lottiinae | Lottiini | Lottia","Abudefduf saxatilis","Abudefduf saxatilis","Lottia",,FALSE,FALSE,"lottia"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:3W7W5","Lottia jamaicensis","Eukaryota | Animalia | Mollusca | Gastropoda | Patellogastropoda | Nacellida | Lottioidea | Lottiidae | Lottiinae | Lottiini | Lottia | Lottia jamaicensis","Abudefduf saxatilis","Abudefduf saxatilis","Lottia jamaicensis","Lottia jamaicensis",TRUE,FALSE,"lottia jamaicensis"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:72PPL","Luria cinerea","Eukaryota | Animalia | Mollusca | Gastropoda | Caenogastropoda | Littorinimorpha | Cypraeoidea | Cypraeidae | Luriinae | Luriini | Luria | Luria cinerea","Abudefduf saxatilis","Abudefduf saxatilis","Luria cinerea","Luria cinerea",TRUE,FALSE,"luria cinerea"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","NCBI:28073","Lyngbya","root | cellular organisms | Bacteria | Terrabacteria group | Cyanobacteria/Melainabacteria group | Cyanobacteria | Oscillatoriophycideae | Oscillatoriales | Oscillatoriaceae | Lyngbya","Abudefduf saxatilis","Abudefduf saxatilis","Lyngbya",,FALSE,FALSE,"lyngbya"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","ITIS:718920","Medusozoa","Animalia | Radiata | Cnidaria | Medusozoa","Abudefduf saxatilis","Abudefduf saxatilis","Medusozoa",,FALSE,FALSE,"medusozoa"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","EOL:19732566","Microfauna","","Abudefduf saxatilis","Abudefduf saxatilis","Microfauna",,FALSE,FALSE,"microfauna"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:436DK","Microsetella rosea","Eukaryota | Animalia | Arthropoda | Crustacea | Copepoda | Neocopepoda | Podoplea | Ectinosomatidae | Microsetella | Microsetella rosea","Abudefduf saxatilis","Abudefduf saxatilis","Microsetella rosea","Microsetella rosea",TRUE,FALSE,"microsetella rosea"
"Abudefduf saxatilis","Abudefduf saxatilis","preysOn","EOL:2195","Mollusca","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Spiralia | Mollusca","Abudefduf saxatilis","Abudefduf saxatilis","Mollusca",,FALSE,FALSE,"mollusca"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","COL:448YY","Monoplex pilearis","Eukaryota | Animalia | Mollusca | Gastropoda | Caenogastropoda | Littorinimorpha | Tonnoidea | Cymatiidae | Monoplex | Monoplex pilearis","Abudefduf saxatilis","Abudefduf saxatilis","Monoplex pilearis","Monoplex pilearis",TRUE,FALSE,"monoplex pilearis"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","WD:Q3172283","Monoplex vespaceus","Tonnoidea | Ranellidae | Monoplex | Monoplex vespaceus","Abudefduf saxatilis","Abudefduf saxatilis","Monoplex vespaceus","Monoplex vespaceus",TRUE,FALSE,"monoplex vespaceus"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","3740","Myrsidea birmensis","Animalia | Arthropoda | Insecta | Psocodea | Troctomorpha | Nanopsocetae | Phthiraptera | Amblycera | Menoponidae | Myrsidea | birmensis","Abudefduf saxatilis","Abudefduf saxatilis","Myrsidea birmensis",,FALSE,FALSE,"myrsidea birmensis"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","NCBI:178358","Mysidium columbiae","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Mysidacea | Mysida | Mysidae | Mysinae | Mysini | Mysidium | Mysidium columbiae","Abudefduf saxatilis","Abudefduf saxatilis","Mysidium columbiae","Mysidium columbiae",TRUE,FALSE,"mysidium columbiae"
"Abudefduf saxatilis","Abudefduf saxatilis","eats","NCBI:117565","Myxini","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Cyclostomata | Myxini","Abudefduf saxatilis","Abudefduf saxatilis","Myxini",,FALSE,FALSE,"myxini"
